id;year;state;office;candidate;candidatevotes;totalvotes;party_simplified
294;1976;UTAH;US PRESIDENT;CAMEJO, PETER;268;541218;OTHER
295;1976;UTAH;US PRESIDENT;HALL, GUS;121;541218;OTHER
296;1976;VERMONT;US PRESIDENT;FORD, GERALD;100387;183902;REPUBLICAN
297;1976;VERMONT;US PRESIDENT;CARTER, JIMMY;77798;183902;DEMOCRAT
298;1976;VERMONT;US PRESIDENT;"MCCARTHY, EUGENE """"GENE""""";4001;183902;OTHER
299;1976;VERMONT;US PRESIDENT;OTHER;1090;183902;OTHER
300;1976;VERMONT;US PRESIDENT;CAMEJO, PETER;430;183902;OTHER
301;1976;VERMONT;US PRESIDENT;LAROUCHE, LYNDON, JR.;196;183902;OTHER
302;1976;VIRGINIA;US PRESIDENT;FORD, GERALD;836554;1697094;REPUBLICAN
303;1976;VIRGINIA;US PRESIDENT;CARTER, JIMMY;813896;1697094;DEMOCRAT
304;1976;VIRGINIA;US PRESIDENT;CAMEJO, PETER;17802;1697094;OTHER
305;1976;VIRGINIA;US PRESIDENT;ANDERSON, THOMAS J.;16686;1697094;OTHER
306;1976;VIRGINIA;US PRESIDENT;LAROUCHE, LYNDON, JR.;7508;1697094;OTHER
307;1976;VIRGINIA;US PRESIDENT;MACBRIDE, ROGER;4648;1697094;LIBERTARIAN
308;1976;WASHINGTON;US PRESIDENT;FORD, GERALD;777732;1555534;REPUBLICAN
309;1976;WASHINGTON;US PRESIDENT;CARTER, JIMMY;717323;1555534;DEMOCRAT
310;1976;WASHINGTON;US PRESIDENT;"MCCARTHY, EUGENE """"GENE""""";36986;1555534;OTHER
311;1976;WASHINGTON;US PRESIDENT;MADDOX, LESTER;8585;1555534;OTHER
312;1976;WASHINGTON;US PRESIDENT;OTHER;5482;1555534;OTHER
313;1976;WASHINGTON;US PRESIDENT;MACBRIDE, ROGER;5042;1555534;LIBERTARIAN
314;1976;WASHINGTON;US PRESIDENT;ANDERSON, THOMAS J.;1046;1555534;OTHER
315;1976;WASHINGTON;US PRESIDENT;CAMEJO, PETER;905;1555534;OTHER
316;1976;WASHINGTON;US PRESIDENT;LAROUCHE, LYNDON, JR.;903;1555534;OTHER
317;1976;WASHINGTON;US PRESIDENT;HALL, GUS;817;1555534;OTHER
318;1976;WASHINGTON;US PRESIDENT;"JULIUS """"JULES"""", LEVIN";713;1555534;OTHER
319;1976;WEST VIRGINIA;US PRESIDENT;CARTER, JIMMY;435864;750590;DEMOCRAT
320;1976;WEST VIRGINIA;US PRESIDENT;FORD, GERALD;314726;750590;REPUBLICAN
321;1976;WISCONSIN;US PRESIDENT;CARTER, JIMMY;1040232;2101336;DEMOCRAT
322;1976;WISCONSIN;US PRESIDENT;FORD, GERALD;1004987;2101336;REPUBLICAN
323;1976;WISCONSIN;US PRESIDENT;"MCCARTHY, EUGENE """"GENE""""";34943;2101336;OTHER
324;1976;WISCONSIN;US PRESIDENT;MADDOX, LESTER;8552;2101336;OTHER
325;1976;WISCONSIN;US PRESIDENT;ZEIDLER, FRANK;4298;2101336;OTHER
326;1976;WISCONSIN;US PRESIDENT;MACBRIDE, ROGER;3814;2101336;LIBERTARIAN
327;1976;WISCONSIN;US PRESIDENT;OTHER;2430;2101336;OTHER
328;1976;WISCONSIN;US PRESIDENT;CAMEJO, PETER;1691;2101336;OTHER
329;1976;WISCONSIN;US PRESIDENT;"JULIUS """"JULES"""", LEVIN";389;2101336;OTHER
330;1976;WYOMING;US PRESIDENT;FORD, GERALD;92717;156343;REPUBLICAN
331;1976;WYOMING;US PRESIDENT;CARTER, JIMMY;62239;156343;DEMOCRAT
332;1976;WYOMING;US PRESIDENT;;1387;156343;OTHER
333;1980;ALABAMA;US PRESIDENT;REAGAN, RONALD;654192;1341929;REPUBLICAN
334;1980;ALABAMA;US PRESIDENT;CARTER, JIMMY;636730;1341929;DEMOCRAT
335;1980;ALABAMA;US PRESIDENT;ANDERSON, JOHN B.;16481;1341929;OTHER
336;1980;ALABAMA;US PRESIDENT;RARICK, JOHN;15010;1341929;OTHER
337;1980;ALABAMA;US PRESIDENT;"CLARK, EDWARD """"ED""""";13318;1341929;LIBERTARIAN
338;1980;ALABAMA;US PRESIDENT;"BUBAR, BENJAMIN """"BEN""""";1743;1341929;OTHER
339;1980;ALABAMA;US PRESIDENT;HALL, GUS;1629;1341929;OTHER
340;1980;ALABAMA;US PRESIDENT;DEBERRY, CLIFTON;1303;1341929;OTHER
341;1980;ALABAMA;US PRESIDENT;MCREYNOLDS, DAVID;1006;1341929;OTHER
342;1980;ALABAMA;US PRESIDENT;COMMONER, BARRY;517;1341929;OTHER
343;1980;ALASKA;US PRESIDENT;REAGAN, RONALD;86112;158445;REPUBLICAN
344;1980;ALASKA;US PRESIDENT;CARTER, JIMMY;41842;158445;DEMOCRAT
345;1980;ALASKA;US PRESIDENT;"CLARK, EDWARD """"ED""""";18479;158445;LIBERTARIAN
346;1980;ALASKA;US PRESIDENT;ANDERSON, JOHN B.;11155;158445;OTHER
347;1980;ALASKA;US PRESIDENT;;857;158445;OTHER
348;1980;ARIZONA;US PRESIDENT;REAGAN, RONALD;529688;873945;REPUBLICAN
349;1980;ARIZONA;US PRESIDENT;CARTER, JIMMY;246843;873945;DEMOCRAT
350;1980;ARIZONA;US PRESIDENT;ANDERSON, JOHN B.;76952;873945;OTHER
351;1980;ARIZONA;US PRESIDENT;"CLARK, EDWARD """"ED""""";18784;873945;LIBERTARIAN
352;1980;ARIZONA;US PRESIDENT;DEBERRY, CLIFTON;1100;873945;OTHER
353;1980;ARIZONA;US PRESIDENT;COMMONER, BARRY;551;873945;OTHER
354;1980;ARIZONA;US PRESIDENT;HALL, GUS;25;873945;OTHER
355;1980;ARIZONA;US PRESIDENT;GRISWOLD, DEIRDRE;2;873945;OTHER
356;1980;ARKANSAS;US PRESIDENT;REAGAN, RONALD;403164;837582;REPUBLICAN
357;1980;ARKANSAS;US PRESIDENT;CARTER, JIMMY;398041;837582;DEMOCRAT
358;1980;ARKANSAS;US PRESIDENT;ANDERSON, JOHN B.;22468;837582;OTHER
359;1980;ARKANSAS;US PRESIDENT;"CLARK, EDWARD """"ED""""";8970;837582;LIBERTARIAN
360;1980;ARKANSAS;US PRESIDENT;COMMONER, BARRY;2345;837582;OTHER
361;1980;ARKANSAS;US PRESIDENT;"BUBAR, BENJAMIN """"BEN""""";1350;837582;OTHER
362;1980;ARKANSAS;US PRESIDENT;HALL, GUS;1244;837582;OTHER
363;1980;CALIFORNIA;US PRESIDENT;REAGAN, RONALD;4522994;8582938;REPUBLICAN
364;1980;CALIFORNIA;US PRESIDENT;CARTER, JIMMY;3082943;8582938;DEMOCRAT
365;1980;CALIFORNIA;US PRESIDENT;ANDERSON, JOHN B.;739618;8582938;OTHER
366;1980;CALIFORNIA;US PRESIDENT;"CLARK, EDWARD """"ED""""";148390;8582938;LIBERTARIAN
367;1980;CALIFORNIA;US PRESIDENT;COMMONER, BARRY;61046;8582938;OTHER
368;1980;CALIFORNIA;US PRESIDENT;SMITH, MAUREEN;18106;8582938;OTHER
369;1980;CALIFORNIA;US PRESIDENT;RARICK, JOHN;9841;8582938;OTHER
370;1980;COLORADO;US PRESIDENT;REAGAN, RONALD;652264;1184450;REPUBLICAN
371;1980;COLORADO;US PRESIDENT;CARTER, JIMMY;368009;1184450;DEMOCRAT
372;1980;COLORADO;US PRESIDENT;ANDERSON, JOHN B.;130633;1184450;OTHER
373;1980;COLORADO;US PRESIDENT;"CLARK, EDWARD """"ED""""";25744;1184450;LIBERTARIAN
374;1980;COLORADO;US PRESIDENT;COMMONER, BARRY;5614;1184450;OTHER
375;1980;COLORADO;US PRESIDENT;"BUBAR, BENJAMIN """"BEN""""";1180;1184450;OTHER
376;1980;COLORADO;US PRESIDENT;PULLEY, ANDREW;519;1184450;OTHER
377;1980;COLORADO;US PRESIDENT;HALL, GUS;487;1184450;OTHER
378;1980;CONNECTICUT;US PRESIDENT;REAGAN, RONALD;677210;1406285;REPUBLICAN
379;1980;CONNECTICUT;US PRESIDENT;CARTER, JIMMY;541732;1406285;DEMOCRAT
380;1980;CONNECTICUT;US PRESIDENT;ANDERSON, JOHN B.;171807;1406285;OTHER
381;1980;CONNECTICUT;US PRESIDENT;"CLARK, EDWARD """"ED""""";8570;1406285;LIBERTARIAN
382;1980;CONNECTICUT;US PRESIDENT;COMMONER, BARRY;6130;1406285;OTHER
383;1980;CONNECTICUT;US PRESIDENT;;836;1406285;OTHER
384;1980;DELAWARE;US PRESIDENT;REAGAN, RONALD;111252;235668;REPUBLICAN
385;1980;DELAWARE;US PRESIDENT;CARTER, JIMMY;105754;235668;DEMOCRAT
386;1980;DELAWARE;US PRESIDENT;ANDERSON, JOHN B.;16288;235668;OTHER
387;1980;DELAWARE;US PRESIDENT;"CLARK, EDWARD """"ED""""";1974;235668;LIBERTARIAN
388;1980;DELAWARE;US PRESIDENT;GREAVES, PERCY L, JR.;400;235668;OTHER
389;1980;DISTRICT OF COLUMBIA;US PRESIDENT;CARTER, JIMMY;130231;173889;DEMOCRAT
390;1980;DISTRICT OF COLUMBIA;US PRESIDENT;REAGAN, RONALD;23313;173889;REPUBLICAN
391;1980;DISTRICT OF COLUMBIA;US PRESIDENT;ANDERSON, JOHN B.;16131;173889;OTHER
392;1980;DISTRICT OF COLUMBIA;US PRESIDENT;COMMONER, BARRY;1826;173889;OTHER
393;1980;DISTRICT OF COLUMBIA;US PRESIDENT;"CLARK, EDWARD """"ED""""";1104;173889;LIBERTARIAN
394;1980;DISTRICT OF COLUMBIA;US PRESIDENT;;690;173889;OTHER
395;1980;DISTRICT OF COLUMBIA;US PRESIDENT;HALL, GUS;369;173889;OTHER
396;1980;DISTRICT OF COLUMBIA;US PRESIDENT;DEBERRY, CLIFTON;173;173889;OTHER
397;1980;DISTRICT OF COLUMBIA;US PRESIDENT;GRISWOLD, DEIRDRE;52;173889;OTHER
398;1980;FLORIDA;US PRESIDENT;REAGAN, RONALD;2046951;3686927;REPUBLICAN
399;1980;FLORIDA;US PRESIDENT;CARTER, JIMMY;1419475;3686927;DEMOCRAT
400;1980;FLORIDA;US PRESIDENT;ANDERSON, JOHN B.;189692;3686927;OTHER
401;1980;FLORIDA;US PRESIDENT;"CLARK, EDWARD """"ED""""";30524;3686927;LIBERTARIAN
402;1980;FLORIDA;US PRESIDENT;;285;3686927;OTHER
403;1980;GEORGIA;US PRESIDENT;CARTER, JIMMY;890955;1596805;DEMOCRAT
404;1980;GEORGIA;US PRESIDENT;REAGAN, RONALD;654168;1596805;REPUBLICAN
405;1980;GEORGIA;US PRESIDENT;ANDERSON, JOHN B.;36055;1596805;OTHER
406;1980;GEORGIA;US PRESIDENT;"CLARK, EDWARD """"ED""""";15627;1596805;LIBERTARIAN
407;1980;HAWAII;US PRESIDENT;CARTER, JIMMY;135879;303287;DEMOCRAT
408;1980;HAWAII;US PRESIDENT;REAGAN, RONALD;130112;303287;REPUBLICAN
409;1980;HAWAII;US PRESIDENT;ANDERSON, JOHN B.;32021;303287;OTHER
410;1980;HAWAII;US PRESIDENT;"CLARK, EDWARD """"ED""""";3269;303287;LIBERTARIAN
411;1980;HAWAII;US PRESIDENT;COMMONER, BARRY;1548;303287;OTHER
412;1980;HAWAII;US PRESIDENT;HALL, GUS;458;303287;OTHER
413;1980;IDAHO;US PRESIDENT;REAGAN, RONALD;290699;437431;REPUBLICAN
414;1980;IDAHO;US PRESIDENT;CARTER, JIMMY;110192;437431;DEMOCRAT
415;1980;IDAHO;US PRESIDENT;ANDERSON, JOHN B.;27058;437431;OTHER
416;1980;IDAHO;US PRESIDENT;"CLARK, EDWARD """"ED""""";8425;437431;LIBERTARIAN
417;1980;IDAHO;US PRESIDENT;RARICK, JOHN;1057;437431;OTHER
418;1980;ILLINOIS;US PRESIDENT;REAGAN, RONALD;2358049;4749721;REPUBLICAN
419;1980;ILLINOIS;US PRESIDENT;CARTER, JIMMY;1981413;4749721;DEMOCRAT
420;1980;ILLINOIS;US PRESIDENT;ANDERSON, JOHN B.;346754;4749721;OTHER
421;1980;ILLINOIS;US PRESIDENT;"CLARK, EDWARD """"ED""""";38939;4749721;LIBERTARIAN
422;1980;ILLINOIS;US PRESIDENT;COMMONER, BARRY;10692;4749721;OTHER
423;1980;ILLINOIS;US PRESIDENT;HALL, GUS;9711;4749721;OTHER
424;1980;ILLINOIS;US PRESIDENT;GRISWOLD, DEIRDRE;2257;4749721;OTHER
425;1980;ILLINOIS;US PRESIDENT;DEBERRY, CLIFTON;1302;4749721;OTHER
426;1980;ILLINOIS;US PRESIDENT;;604;4749721;OTHER
427;1980;INDIANA;US PRESIDENT;REAGAN, RONALD;1255656;2242033;REPUBLICAN
428;1980;INDIANA;US PRESIDENT;CARTER, JIMMY;844197;2242033;DEMOCRAT
429;1980;INDIANA;US PRESIDENT;ANDERSON, JOHN B.;111639;2242033;OTHER
430;1980;INDIANA;US PRESIDENT;"CLARK, EDWARD """"ED""""";19627;2242033;LIBERTARIAN
431;1980;INDIANA;US PRESIDENT;COMMONER, BARRY;4852;2242033;OTHER
432;1980;INDIANA;US PRESIDENT;GREAVES, PERCY L, JR.;4750;2242033;OTHER
433;1980;INDIANA;US PRESIDENT;HALL, GUS;702;2242033;OTHER
434;1980;INDIANA;US PRESIDENT;DEBERRY, CLIFTON;610;2242033;OTHER
435;1980;IOWA;US PRESIDENT;REAGAN, RONALD;676026;1317661;REPUBLICAN
436;1980;IOWA;US PRESIDENT;CARTER, JIMMY;508672;1317661;DEMOCRAT
437;1980;IOWA;US PRESIDENT;ANDERSON, JOHN B.;115633;1317661;OTHER
438;1980;IOWA;US PRESIDENT;"CLARK, EDWARD """"ED""""";13123;1317661;LIBERTARIAN
439;1980;IOWA;US PRESIDENT;COMMONER, BARRY;2273;1317661;OTHER
440;1980;IOWA;US PRESIDENT;MCREYNOLDS, DAVID;534;1317661;OTHER
441;1980;IOWA;US PRESIDENT;;519;1317661;OTHER
442;1980;IOWA;US PRESIDENT;HALL, GUS;298;1317661;OTHER
443;1980;IOWA;US PRESIDENT;DEBERRY, CLIFTON;244;1317661;OTHER
444;1980;IOWA;US PRESIDENT;GREAVES, PERCY L, JR.;189;1317661;OTHER
445;1980;IOWA;US PRESIDENT;"BUBAR, BENJAMIN """"BEN""""";150;1317661;OTHER
446;1980;KANSAS;US PRESIDENT;REAGAN, RONALD;566812;979795;REPUBLICAN
447;1980;KANSAS;US PRESIDENT;CARTER, JIMMY;326150;979795;DEMOCRAT
448;1980;KANSAS;US PRESIDENT;ANDERSON, JOHN B.;68231;979795;OTHER
449;1980;KANSAS;US PRESIDENT;"CLARK, EDWARD """"ED""""";14470;979795;LIBERTARIAN
450;1980;KANSAS;US PRESIDENT;SHELTON, FRANK, JR.;1555;979795;OTHER
451;1980;KANSAS;US PRESIDENT;HALL, GUS;967;979795;OTHER
452;1980;KANSAS;US PRESIDENT;"BUBAR, BENJAMIN """"BEN""""";821;979795;OTHER
453;1980;KANSAS;US PRESIDENT;RARICK, JOHN;789;979795;OTHER
454;1980;KENTUCKY;US PRESIDENT;REAGAN, RONALD;635274;1295627;REPUBLICAN
455;1980;KENTUCKY;US PRESIDENT;CARTER, JIMMY;617417;1295627;DEMOCRAT
456;1980;KENTUCKY;US PRESIDENT;ANDERSON, JOHN B.;31127;1295627;OTHER
457;1980;KENTUCKY;US PRESIDENT;"CLARK, EDWARD """"ED""""";5531;1295627;LIBERTARIAN
458;1980;KENTUCKY;US PRESIDENT;MCCORMACK, ELLEN;4233;1295627;OTHER
459;1980;KENTUCKY;US PRESIDENT;COMMONER, BARRY;1304;1295627;OTHER
460;1980;KENTUCKY;US PRESIDENT;PULLEY, ANDREW;393;1295627;OTHER
461;1980;KENTUCKY;US PRESIDENT;HALL, GUS;348;1295627;OTHER
462;1980;LOUISIANA;US PRESIDENT;REAGAN, RONALD;792853;1548591;REPUBLICAN
463;1980;LOUISIANA;US PRESIDENT;CARTER, JIMMY;708453;1548591;DEMOCRAT
464;1980;LOUISIANA;US PRESIDENT;ANDERSON, JOHN B.;26345;1548591;OTHER
465;1980;LOUISIANA;US PRESIDENT;RARICK, JOHN;10333;1548591;OTHER
466;1980;LOUISIANA;US PRESIDENT;"CLARK, EDWARD """"ED""""";8240;1548591;LIBERTARIAN
467;1980;LOUISIANA;US PRESIDENT;COMMONER, BARRY;1584;1548591;OTHER
468;1980;LOUISIANA;US PRESIDENT;DEBERRY, CLIFTON;783;1548591;OTHER
469;1980;MAINE;US PRESIDENT;REAGAN, RONALD;238522;523011;REPUBLICAN
470;1980;MAINE;US PRESIDENT;CARTER, JIMMY;220974;523011;DEMOCRAT
471;1980;MAINE;US PRESIDENT;ANDERSON, JOHN B.;53327;523011;OTHER
472;1980;MAINE;US PRESIDENT;"CLARK, EDWARD """"ED""""";5119;523011;LIBERTARIAN
473;1980;MAINE;US PRESIDENT;COMMONER, BARRY;4394;523011;OTHER
474;1980;MAINE;US PRESIDENT;HALL, GUS;591;523011;OTHER
475;1980;MAINE;US PRESIDENT;;84;523011;OTHER
476;1980;MARYLAND;US PRESIDENT;CARTER, JIMMY;726161;1540496;DEMOCRAT
477;1980;MARYLAND;US PRESIDENT;REAGAN, RONALD;680606;1540496;REPUBLICAN
478;1980;MARYLAND;US PRESIDENT;ANDERSON, JOHN B.;119537;1540496;OTHER
479;1980;MARYLAND;US PRESIDENT;"CLARK, EDWARD """"ED""""";14192;1540496;LIBERTARIAN
480;1980;MASSACHUSETTS;US PRESIDENT;REAGAN, RONALD;1057631;2524090;REPUBLICAN
481;1980;MASSACHUSETTS;US PRESIDENT;CARTER, JIMMY;1053802;2524090;DEMOCRAT
482;1980;MASSACHUSETTS;US PRESIDENT;ANDERSON, JOHN B.;382539;2524090;OTHER
483;1980;MASSACHUSETTS;US PRESIDENT;"CLARK, EDWARD """"ED""""";22038;2524090;LIBERTARIAN
484;1980;MASSACHUSETTS;US PRESIDENT;DEBERRY, CLIFTON;3735;2524090;OTHER
485;1980;MASSACHUSETTS;US PRESIDENT;;2289;2524090;OTHER
486;1980;MASSACHUSETTS;US PRESIDENT;COMMONER, BARRY;2056;2524090;OTHER
487;1980;MICHIGAN;US PRESIDENT;REAGAN, RONALD;1915225;3909725;REPUBLICAN
488;1980;MICHIGAN;US PRESIDENT;CARTER, JIMMY;1661532;3909725;DEMOCRAT
489;1980;MICHIGAN;US PRESIDENT;ANDERSON, JOHN B.;275223;3909725;OTHER
490;1980;MICHIGAN;US PRESIDENT;"CLARK, EDWARD """"ED""""";41597;3909725;LIBERTARIAN
491;1980;MICHIGAN;US PRESIDENT;COMMONER, BARRY;11930;3909725;OTHER
492;1980;MICHIGAN;US PRESIDENT;HALL, GUS;3262;3909725;OTHER
493;1980;MICHIGAN;US PRESIDENT;;956;3909725;OTHER
494;1980;MINNESOTA;US PRESIDENT;CARTER, JIMMY;954173;2051916;DEMOCRAT
495;1980;MINNESOTA;US PRESIDENT;REAGAN, RONALD;873268;2051916;REPUBLICAN
496;1980;MINNESOTA;US PRESIDENT;ANDERSON, JOHN B.;174997;2051916;OTHER
497;1980;MINNESOTA;US PRESIDENT;"CLARK, EDWARD """"ED""""";31593;2051916;LIBERTARIAN
498;1980;MINNESOTA;US PRESIDENT;COMMONER, BARRY;8406;2051916;OTHER
499;1980;MINNESOTA;US PRESIDENT;;6136;2051916;OTHER
500;1980;MINNESOTA;US PRESIDENT;HALL, GUS;1117;2051916;OTHER
501;1980;MINNESOTA;US PRESIDENT;DEBERRY, CLIFTON;711;2051916;OTHER
502;1980;MINNESOTA;US PRESIDENT;GRISWOLD, DEIRDRE;698;2051916;OTHER
503;1980;MINNESOTA;US PRESIDENT;MCREYNOLDS, DAVID;536;2051916;OTHER
504;1980;MINNESOTA;US PRESIDENT;;281;2051916;OTHER
505;1980;MISSISSIPPI;US PRESIDENT;REAGAN, RONALD;441089;891750;REPUBLICAN
506;1980;MISSISSIPPI;US PRESIDENT;CARTER, JIMMY;429281;891750;DEMOCRAT
507;1980;MISSISSIPPI;US PRESIDENT;ANDERSON, JOHN B.;12036;891750;OTHER
508;1980;MISSISSIPPI;US PRESIDENT;"CLARK, EDWARD """"ED""""";4702;891750;LIBERTARIAN
509;1980;MISSISSIPPI;US PRESIDENT;GRISWOLD, DEIRDRE;2402;891750;OTHER
510;1980;MISSISSIPPI;US PRESIDENT;PULLEY, ANDREW;2240;891750;OTHER
511;1980;MISSOURI;US PRESIDENT;REAGAN, RONALD;1074181;2099824;REPUBLICAN
512;1980;MISSOURI;US PRESIDENT;CARTER, JIMMY;931182;2099824;DEMOCRAT
513;1980;MISSOURI;US PRESIDENT;ANDERSON, JOHN B.;77920;2099824;OTHER
514;1980;MISSOURI;US PRESIDENT;"CLARK, EDWARD """"ED""""";14422;2099824;LIBERTARIAN
515;1980;MISSOURI;US PRESIDENT;DEBERRY, CLIFTON;1515;2099824;OTHER
516;1980;MISSOURI;US PRESIDENT;;604;2099824;OTHER
517;1980;MONTANA;US PRESIDENT;REAGAN, RONALD;206814;363952;REPUBLICAN
518;1980;MONTANA;US PRESIDENT;CARTER, JIMMY;118032;363952;DEMOCRAT
519;1980;MONTANA;US PRESIDENT;ANDERSON, JOHN B.;29281;363952;OTHER
520;1980;MONTANA;US PRESIDENT;"CLARK, EDWARD """"ED""""";9825;363952;LIBERTARIAN
521;1980;NEBRASKA;US PRESIDENT;REAGAN, RONALD;419214;639533;REPUBLICAN
522;1980;NEBRASKA;US PRESIDENT;CARTER, JIMMY;166424;639533;DEMOCRAT
523;1980;NEBRASKA;US PRESIDENT;ANDERSON, JOHN B.;44854;639533;OTHER
524;1980;NEBRASKA;US PRESIDENT;"CLARK, EDWARD """"ED""""";9041;639533;LIBERTARIAN
525;1980;NEVADA;US PRESIDENT;REAGAN, RONALD;155017;243692;REPUBLICAN
526;1980;NEVADA;US PRESIDENT;CARTER, JIMMY;66666;243692;DEMOCRAT
527;1980;NEVADA;US PRESIDENT;ANDERSON, JOHN B.;17651;243692;OTHER
528;1980;NEVADA;US PRESIDENT;"CLARK, EDWARD """"ED""""";4358;243692;LIBERTARIAN
529;1980;NEW HAMPSHIRE;US PRESIDENT;REAGAN, RONALD;221705;383990;REPUBLICAN
530;1980;NEW HAMPSHIRE;US PRESIDENT;CARTER, JIMMY;108864;383990;DEMOCRAT
531;1980;NEW HAMPSHIRE;US PRESIDENT;ANDERSON, JOHN B.;49693;383990;OTHER
532;1980;NEW HAMPSHIRE;US PRESIDENT;"CLARK, EDWARD """"ED""""";2064;383990;LIBERTARIAN
533;1980;NEW HAMPSHIRE;US PRESIDENT;COMMONER, BARRY;1320;383990;OTHER
534;1980;NEW HAMPSHIRE;US PRESIDENT;HALL, GUS;129;383990;OTHER
535;1980;NEW HAMPSHIRE;US PRESIDENT;GRISWOLD, DEIRDRE;76;383990;OTHER
536;1980;NEW HAMPSHIRE;US PRESIDENT;DEBERRY, CLIFTON;71;383990;OTHER
537;1980;NEW HAMPSHIRE;US PRESIDENT;;68;383990;OTHER
538;1980;NEW JERSEY;US PRESIDENT;REAGAN, RONALD;1546557;2975684;REPUBLICAN
539;1980;NEW JERSEY;US PRESIDENT;CARTER, JIMMY;1147364;2975684;DEMOCRAT
540;1980;NEW JERSEY;US PRESIDENT;ANDERSON, JOHN B.;234632;2975684;OTHER
541;1980;NEW JERSEY;US PRESIDENT;"CLARK, EDWARD """"ED""""";20652;2975684;LIBERTARIAN
542;1980;NEW JERSEY;US PRESIDENT;COMMONER, BARRY;8203;2975684;OTHER
543;1980;NEW JERSEY;US PRESIDENT;MCCORMACK, ELLEN;3927;2975684;OTHER
544;1980;NEW JERSEY;US PRESIDENT;LYNEN, KURT;3694;2975684;OTHER
545;1980;NEW JERSEY;US PRESIDENT;HALL, GUS;2555;2975684;OTHER
546;1980;NEW JERSEY;US PRESIDENT;PULLEY, ANDREW;2198;2975684;OTHER
547;1980;NEW JERSEY;US PRESIDENT;MCREYNOLDS, DAVID;1973;2975684;OTHER
548;1980;NEW JERSEY;US PRESIDENT;"GAHRES, WILLIAM """"BILL""""";1718;2975684;OTHER
549;1980;NEW JERSEY;US PRESIDENT;GRISWOLD, DEIRDRE;1288;2975684;OTHER
550;1980;NEW JERSEY;US PRESIDENT;WENDELKEN, MARTIN E.;923;2975684;OTHER
551;1980;NEW MEXICO;US PRESIDENT;REAGAN, RONALD;250779;456237;REPUBLICAN
552;1980;NEW MEXICO;US PRESIDENT;CARTER, JIMMY;167826;456237;DEMOCRAT
553;1980;NEW MEXICO;US PRESIDENT;ANDERSON, JOHN B.;29459;456237;OTHER
554;1980;NEW MEXICO;US PRESIDENT;"CLARK, EDWARD """"ED""""";4365;456237;LIBERTARIAN
555;1980;NEW MEXICO;US PRESIDENT;COMMONER, BARRY;2202;456237;OTHER
556;1980;NEW MEXICO;US PRESIDENT;"BUBAR, BENJAMIN """"BEN""""";1281;456237;OTHER
557;1980;NEW MEXICO;US PRESIDENT;PULLEY, ANDREW;325;456237;OTHER
558;1980;NEW YORK;US PRESIDENT;CARTER, JIMMY;2728372;6201959;DEMOCRAT
559;1980;NEW YORK;US PRESIDENT;REAGAN, RONALD;2637700;6201959;REPUBLICAN
560;1980;NEW YORK;US PRESIDENT;ANDERSON, JOHN B.;467801;6201959;OTHER
561;1980;NEW YORK;US PRESIDENT;REAGAN, RONALD;256131;6201959;OTHER
562;1980;NEW YORK;US PRESIDENT;"CLARK, EDWARD """"ED""""";52648;6201959;OTHER
563;1980;NEW YORK;US PRESIDENT;MCCORMACK, ELLEN;24159;6201959;OTHER
564;1980;NEW YORK;US PRESIDENT;COMMONER, BARRY;23186;6201959;OTHER
565;1980;NEW YORK;US PRESIDENT;HALL, GUS;7414;6201959;OTHER
566;1980;NEW YORK;US PRESIDENT;DEBERRY, CLIFTON;2068;6201959;OTHER
567;1980;NEW YORK;US PRESIDENT;GRISWOLD, DEIRDRE;1416;6201959;OTHER
568;1980;NEW YORK;US PRESIDENT;;1064;6201959;OTHER
569;1980;NORTH CAROLINA;US PRESIDENT;REAGAN, RONALD;915018;1855833;REPUBLICAN
570;1980;NORTH CAROLINA;US PRESIDENT;CARTER, JIMMY;875635;1855833;DEMOCRAT
571;1980;NORTH CAROLINA;US PRESIDENT;ANDERSON, JOHN B.;52800;1855833;OTHER
572;1980;NORTH CAROLINA;US PRESIDENT;"CLARK, EDWARD """"ED""""";9677;1855833;LIBERTARIAN
573;1980;NORTH CAROLINA;US PRESIDENT;COMMONER, BARRY;2287;1855833;OTHER
574;1980;NORTH CAROLINA;US PRESIDENT;DEBERRY, CLIFTON;416;1855833;OTHER
575;1980;NORTH DAKOTA;US PRESIDENT;REAGAN, RONALD;193695;301116;REPUBLICAN
576;1980;NORTH DAKOTA;US PRESIDENT;CARTER, JIMMY;79189;301116;DEMOCRAT
577;1980;NORTH DAKOTA;US PRESIDENT;ANDERSON, JOHN B.;23640;301116;OTHER
578;1980;NORTH DAKOTA;US PRESIDENT;"CLARK, EDWARD """"ED""""";3743;301116;LIBERTARIAN
579;1980;NORTH DAKOTA;US PRESIDENT;MCLAIN, HARLEY;296;301116;OTHER
580;1980;NORTH DAKOTA;US PRESIDENT;GREAVES, PERCY L, JR.;235;301116;OTHER
581;1980;NORTH DAKOTA;US PRESIDENT;HALL, GUS;93;301116;OTHER
582;1980;NORTH DAKOTA;US PRESIDENT;DEBERRY, CLIFTON;89;301116;OTHER
583;1980;NORTH DAKOTA;US PRESIDENT;MCREYNOLDS, DAVID;82;301116;OTHER
584;1980;NORTH DAKOTA;US PRESIDENT;"BUBAR, BENJAMIN """"BEN""""";54;301116;OTHER
585;1980;OHIO;US PRESIDENT;REAGAN, RONALD;2206545;4283603;REPUBLICAN
